ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,eventFlagId,distViewEventFlagId,iconId,bgmPlaceType,isAreaIcon,isOverrideDistViewMarkPos,isEnableNoText,pad3,areaNo_forDistViewMark,gridXNo_forDistViewMark,gridZNo_forDistViewMark,clearedEventFlagId,dispMask00,dispMask01,pad2_0,pad2,distViewIconId,angle,areaNo,gridXNo,gridZNo,pad,posX,posY,posZ,textId1,textEnableFlagId1,textDisableFlagId1,textId2,textEnableFlagId2,textDisableFlagId2,textId3,textEnableFlagId3,textDisableFlagId3,textId4,textEnableFlagId4,textDisableFlagId4,textId5,textEnableFlagId5,textDisableFlagId5,textId6,textEnableFlagId6,textDisableFlagId6,textId7,textEnableFlagId7,textDisableFlagId7,textId8,textEnableFlagId8,textDisableFlagId8,textType1,textType2,textType3,textType4,textType5,textType6,textType7,textType8,distViewId,posX_forDistViewMark,posY_forDistViewMark,posZ_forDistViewMark,distViewId1,distViewId2,distViewId3,dispMinZoomStep,selectMinZoomStep,entryFEType,pad4,unkC0,unkC4,unkC8,unkCC,unkD0,unkD4,unkD8,unkDC,unkE0,unkE4,unkE8,unkEC,unkF0,unkF4,unkF8,unkFC,
5322,Smithing Stone [8],1,0,[0|0|0],0,0,402,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,49,56,0,-127.175,1276.966,64.284,9113300,0,1049567350,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5323,Smithing Stone [8],1,0,[0|0|0],0,0,402,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,50,39,0,-19.918,245.934,68.867,9113300,0,1050397050,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,Smithing Stone [8],1,0,[0|0|0],0,0,402,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,50,56,0,-111.331,1252.987,4.164,9113302,0,1050567800,9201001,0,1050567800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,[LD - Lake of Rot] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,-419.386,-373.63,-482.991,9113200,0,12017860,12011,0,12017860,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,[LD - Deeproot Depths] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,3,0,0,-560.781,108.765,-292.904,9113200,0,12037350,12030,0,12037350,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,[LD - Mohgwyn] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,5,0,0,1799.979,-620.612,1377.714,9113200,0,12057150,12050,0,12057150,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5503,[LD - Mohgwyn] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,5,0,0,1679.478,-601.421,1229.731,9113200,0,12057590,12050,0,12057590,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5504,[LD - Crumbling Farum Azula] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,-116.76,48.647,211.228,9113200,0,13007850,13000,0,13007850,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5505,[LD - Crumbling Farum Azula] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,-30.232,-64.01,554.094,9113200,0,13007450,13000,0,13007450,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,[LD - Crumbling Farum Azula] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,4.529,6.12,466.844,9113200,0,13007580,13000,0,13007580,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5507,[LD - Crumbling Farum Azula] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,-171.115,27.078,350.825,9113200,0,13007640,13000,0,13007640,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5508,[LD - Crumbling Farum Azula] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,158.393,-122.114,504.232,9113200,0,13007730,13000,0,13007730,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5509,[LD - Elphael / Miquella's Haligtree] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,105.897,437.858,194.648,9113200,0,15007380,15001,0,15007380,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,[LD - Elphael / Miquella's Haligtree] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,104.876,227.015,482.946,9113200,0,15007550,15001,0,15007550,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5511,[LD - Elphael / Miquella's Haligtree] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,90.644,219,562.973,9113200,0,15007640,15001,0,15007640,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5512,[LD - Volcano Manor] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,9.553,-54.357,-166.31,9113200,0,16007280,16000,0,16007280,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5513,[Subterranean Shunning-Grounds] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,-45.258,-97.732,-117.964,9113200,0,35007220,35000,0,35007220,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5514,[Subterranean Shunning-Grounds] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,-109.952,-107.891,-21.957,9113200,0,35007190,35000,0,35007190,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515,[Subterranean Shunning-Grounds] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,-151.845,-103.249,-222.373,9113200,0,35007410,35000,0,35007410,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5516,[Subterranean Shunning-Grounds] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,-105.926,-138.584,-190.192,9113201,0,35007460,35000,0,35007460,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5517,[Subterranean Shunning-Grounds] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,-109.866,-138.531,-240.361,9113201,0,35007480,35000,0,35007480,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5518,[Subterranean Shunning-Grounds] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,-126.97,-97.93,-214.851,9113203,0,35007570,35000,0,35007570,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5519,[Moonlight Altar] Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,33,41,0,36.597,305.463,-16.825,9113202,0,1033417000,62002,0,1033417000,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5520,Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,33,41,0,-3.933,305.463,-20.669,9113202,0,1033417020,62002,0,1033417020,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5521,Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,46,57,0,76.642,1272.089,-65.141,9113202,0,1046577800,9113300,0,1046577800,9201001,0,1046577800,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5522,Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,47,55,0,114.942,1274.796,-75.835,9113200,0,1047557000,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,50,39,0,-15.519,247.022,77.411,9113200,0,1050397020,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5524,Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,50,39,0,-9.269,247.53,77.149,9113200,0,1050397030,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,50,56,0,72.067,1602.258,51.359,9113200,0,1050567520,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5526,Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,51,53,0,153.08,1795.903,-6.352,9113200,0,1051537010,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5527,Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,51,57,0,47.22,1609.44,61.676,9113202,0,1051577080,6502900,0,1051577080,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5528,Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,52,55,0,-45.282,1705.75,91.101,9113200,0,1052557010,6501800,0,1052557010,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5529,Smithing Stone [7],1,0,[0|0|0],0,0,401,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,52,57,0,105.823,1599.808,-9.975,9113202,0,1052577810,9201001,0,1052577810,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700,[LD - Leyndell Royal Capital] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,-108.614,-40.835,-218.294,9113100,0,11007100,11000,0,11007100,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5701,[LD - Leyndell Royal Capital] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,-83.003,-40.997,-169.138,9113100,0,11007290,11000,0,11007290,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5702,[LD - Leyndell Royal Capital] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,-207.246,-49.87,-181.819,9113100,0,11007350,11000,0,11007350,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5703,[LD - Leyndell Royal Capital] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,-228.637,-67.866,-119.331,9113100,0,11007530,11000,0,11007530,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5704,[LD - Leyndell Royal Capital] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,-208.402,-65.146,-198.123,9113100,0,11007650,11000,0,11007650,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5705,[LD - Leyndell Royal Capital] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,-275.718,-27.798,-306.374,9113100,0,11007720,11000,0,11007720,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5706,[LD - Leyndell Royal Capital] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,-279.186,-29.541,-247.53,9113100,0,11007780,11000,0,11007780,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5707,[LD - Leyndell Royal/Ashen Capital] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,-215.528,-24.733,-291.695,9113100,0,11007820,11000,0,11007820,11050,118,11007820,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5708,[LD - Leyndell Royal/Ashen Capital] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,-223.206,-35.793,-369.225,9113100,0,11007900,11000,0,11007900,11050,118,11007900,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5709,[LD - Nokstella] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,0.071,-163.819,174.35,9113100,0,12017620,120105,0,12017620,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5710,[LD - Nokstella] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,-119.213,-111.034,238.105,9113100,0,12017670,120105,0,12017670,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5711,[LD - Nokstella] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,-94.214,-164.697,201.578,9113100,0,12017760,120105,0,12017760,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5712,[LD - Lake of Rot] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,-413.576,-373.623,-482.485,9113100,0,12017870,12011,0,12017870,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5713,[LD - Deeproot Depths] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,3,0,0,-218.835,110.438,-622.728,9113100,0,12037060,12030,0,12037060,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5714,[LD - Deeproot Depths] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,3,0,0,-639.64,107.459,-351.909,9113100,0,12037190,12030,0,12037190,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5715,[LD - Deeproot Depths] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,3,0,0,-191.852,250.072,-525.897,9113100,0,12037310,12030,0,12037310,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716,[LD - Deeproot Depths] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,3,0,0,-712.338,111.136,-265.733,9113100,0,12037380,12030,0,12037380,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717,[LD - Deeproot Depths] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,3,0,0,-514.36,92.034,-461.075,9113102,0,12037500,12030,0,12037500,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718,[LD - Mohgwyn] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,5,0,0,1897.939,-612.065,1200.268,9113100,0,12057030,12050,0,12057030,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719,[LD - Mohgwyn] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,5,0,0,1776.011,-621.905,1191.789,9113100,0,12057320,12050,0,12057320,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5720,[LD - Mohgwyn] Smithing Stone [6],1,0,[0|0|0],0,0,400,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,5,0,0,1888.974,-621.447,1375.108,9113100,0,12057700,12050,0,12057700,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,[0|0|0|0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
